Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
boldt/werkzeuge-aufgabe5,https://github.com/boldt/werkzeuge-aufgabe5,master,5990e34a0234b679ca3c0995d0a584bd296b350c,1,216,13/12/2022 17:44:37
linuxacademy/content-jenkins-upstream-downstream,https://github.com/linuxacademy/content-jenkins-upstream-downstream,master,1117fa3146fd7016d3938deffd6f40bc8f583a97,1,223,13/12/2022 17:44:37
JNU-MINT/TextBayesClassifier,https://github.com/JNU-MINT/TextBayesClassifier,master,71a98dea9919e45ba8a25b552a3c430408ef6097,99,224,13/12/2022 17:44:37
jruesga/CMFileManager,https://github.com/jruesga/CMFileManager,master,27a3ca0b3585cc943ffd7e840c2814cdebebdaad,25,225,13/12/2022 17:44:37
ippontech/tatami,https://github.com/ippontech/tatami,master,90fdbfc474dca03ede431460237a80f8e442cbe3,335,225,13/12/2022 17:44:37
cs125-illinois/Fall-2017-Lab12,https://github.com/cs125-illinois/Fall-2017-Lab12,master,293adc6f1d5620ea59c6b9c03d7159db9cc6aaa0,0,226,13/12/2022 17:44:37
cs125-illinois/Spring-2018-Lab12,https://github.com/cs125-illinois/Spring-2018-Lab12,master,540c7e0e985cdad40f18acd70363aed45a5b8277,0,226,13/12/2022 17:44:37
johnkil/Android-ProgressFragment,https://github.com/johnkil/Android-ProgressFragment,master,f4b3b969f36f3ac9598c662722630f9ffb151bd6,813,226,13/12/2022 17:44:37
wso2-attic/esb-connectors,https://github.com/wso2-attic/esb-connectors,master,a4fb75e088dd3be45e78886c938dceb77684d90e,41,227,13/12/2022 17:44:37
venshine/GoodView,https://github.com/venshine/GoodView,master,0a9fffb0633adaa692e452535061ec91f2af01dc,1274,227,13/12/2022 17:44:37
mate-academy/jv-clonable,https://github.com/mate-academy/jv-clonable,master,461c375851e44e003739c23f4835dba32491f1ca,0,228,13/12/2022 17:44:37
cs125-illinois/Fall-2018-Lab11,https://github.com/cs125-illinois/Fall-2018-Lab11,master,36c68dc1137841b8773f962174bc16fb7beb391c,0,229,13/12/2022 17:44:37
puma007/SwipeRefreshLayoutDemo,https://github.com/puma007/SwipeRefreshLayoutDemo,master,2f6627231fa0dbf2f4651b3d5bf10d9ee8bc4407,3,229,13/12/2022 17:44:37
getodk/aggregate,https://github.com/getodk/aggregate,master,0eb781cc47cc879c43ea2cdd39b2a1d7e277bda7,72,229,13/12/2022 17:44:37
zhiyuncloud/aixuexiao,https://github.com/zhiyuncloud/aixuexiao,master,58cd5d35cca826e7da9703f9b89863b75f009e51,233,229,13/12/2022 17:44:37
scobal/seyren,https://github.com/scobal/seyren,master,8bb5b37b37ce049b5efa8b9cdc86b01bb5d969f9,868,229,13/12/2022 17:44:37
appfuse/appfuse,https://github.com/appfuse/appfuse,master,3f4588dce74b7f0762bec65727731bc3bf6ae899,401,230,13/12/2022 17:44:37
Didox/validar-cpf-back-spring-boot,https://github.com/Didox/validar-cpf-back-spring-boot,master,ede5ab1d3e200f4ab88b84c070aab6e4b5b0136f,0,230,13/12/2022 17:44:37
jclouds/legacy-jclouds,https://github.com/jclouds/legacy-jclouds,master,b5b3c2c77e856c2015e7ce644e5fc916d4af90b2,473,230,13/12/2022 17:44:37
juleswhite/mobilecloud-15,https://github.com/juleswhite/mobilecloud-15,master,9f8775b22b6aa3a7070896840113a0b472b04a30,71,231,13/12/2022 17:44:37
matburt/mobileorg-android,https://github.com/matburt/mobileorg-android,master,321062ab3189af8f53059d81176b86f201b86bd9,858,233,13/12/2022 17:44:37
event-storming/products,https://github.com/event-storming/products,master,d1a15772b9b1138c914b61fb95f2d78d62e4c051,1,234,13/12/2022 17:44:37
code-not-found/jsf-primefaces,https://github.com/code-not-found/jsf-primefaces,master,c2c1e9dec26b3fe0e6fbbd55f9b828b7e0b7755e,96,235,13/12/2022 17:44:37
vmware-tanzu-learning/apps-movie-fun-modernization-code,https://github.com/vmware-tanzu-learning/apps-movie-fun-modernization-code,master,6a64e2d2338ecf9410f3de416194a801d769122b,2,235,13/12/2022 17:44:37
cs125-illinois/Spring-2018-Lab7,https://github.com/cs125-illinois/Spring-2018-Lab7,master,cf67deff32d0db54015be1bee93544c711b54414,0,236,13/12/2022 17:44:37
bitrich-info/xchange-stream,https://github.com/bitrich-info/xchange-stream,develop,0ef9518628d789657104e20dd141334cb0f628d1,414,236,13/12/2022 17:44:37
miteshpithadiya/SearchableSpinner,https://github.com/miteshpithadiya/SearchableSpinner,master,1e4a615cdf4de36f7086d06e614ea2cb04ec90e8,644,236,13/12/2022 17:44:37
ushelp/EasyOCR,https://github.com/ushelp/EasyOCR,master,439a46f01027c8ad37d1e2be117a2fdfb2f5e641,560,237,13/12/2022 17:44:37
scmgalaxy/java-sonar-runner-simple,https://github.com/scmgalaxy/java-sonar-runner-simple,master,6a87cab00f68b6f931cb76dfdfaceaac0302737c,3,246,13/12/2022 17:44:37
super30admin/Competitive-Coding-9,https://github.com/super30admin/Competitive-Coding-9,master,266d9a44f746e9ef2497525865dd008a0933c7c3,1,297,13/12/2022 17:44:37
haikuowuya/SpringIndicator,https://github.com/haikuowuya/SpringIndicator,master,47246310dcb9b8278985a209c5f63e1da8fad0ef,2,547,13/12/2022 17:44:43
jgilfelt/android-sqlite-asset-helper,https://github.com/jgilfelt/android-sqlite-asset-helper,master,74a9b0d68aeb1bb0b9778c5598e37da573919ce1,2157,550,13/12/2022 17:44:43
ChadCSong/ShineButton,https://github.com/ChadCSong/ShineButton,master,b8834976e918d61fa942c45b53043cb3c397ad93,4177,551,13/12/2022 17:44:43
wosyingjun/beauty_ssm_dubbo,https://github.com/wosyingjun/beauty_ssm_dubbo,master,d2717650c0441b17ed0e0017bcd752f0c134b801,831,553,13/12/2022 17:44:43
ddd-by-examples/library,https://github.com/ddd-by-examples/library,master,98d7004b5aef366ba5d661ae0cb544af1cfd33f1,3425,555,13/12/2022 17:44:43
sannies/mp4parser,https://github.com/sannies/mp4parser,master,ff137905f8f7334c3013fa5fa461a438de49c7e1,2609,555,13/12/2022 17:44:43
nus-cs2103-AY2122S1/tp,https://github.com/nus-cs2103-AY2122S1/tp,master,ba53b8cea3aa025d17094dbd6c541b046a5f5d7a,0,556,13/12/2022 17:44:43
fsteeg/egit-github,https://github.com/fsteeg/egit-github,master,939031cb56d2dab5ef9ce0211de0c5524cbade27,2,558,13/12/2022 17:44:43
menacher/java-game-server,https://github.com/menacher/java-game-server,master,235a2970a095c787b8f2771cdfd1ca25a8e85512,1243,561,13/12/2022 17:44:43
dmytrodanylyk/android-process-button,https://github.com/dmytrodanylyk/android-process-button,master,c08f374da24538b66f38b894b89d5d12f1df6d3d,3013,563,13/12/2022 17:44:43
udacity/ud843_Soonami,https://github.com/udacity/ud843_Soonami,starting-point,684ef4e48c148f0e876f636c40638fa11de950d1,122,564,13/12/2022 17:44:43
rhwayfun/spring-boot-learning-examples,https://github.com/rhwayfun/spring-boot-learning-examples,develop,d9bfbf93b32ef0221175c802a1a0a779212aaa1f,1490,564,13/12/2022 17:44:43
WorkflowSim/WorkflowSim-1.0,https://github.com/WorkflowSim/WorkflowSim-1.0,master,d3ea21afd8ce6479bd292d3bd7469045d7a36089,110,564,13/12/2022 17:44:43
daproy/android_packages_apps_Settings,https://github.com/daproy/android_packages_apps_Settings,donut,057f89d585b192bec0fb429f082c66e5d4c1c6d0,21,567,13/12/2022 17:44:43
graphhopper/jsprit,https://github.com/graphhopper/jsprit,master,9998417be9b51770854b256a77ef2d566550367d,1436,569,13/12/2022 17:44:43
xuruoxuan/kkkajs,https://github.com/xuruoxuan/kkkajs,master,fd63917a1291117738d642ab21c8dc94eed2178e,1303,571,13/12/2022 17:44:43
hefuyicoder/ListenerMusicPlayer,https://github.com/hefuyicoder/ListenerMusicPlayer,master,ec0f9b2b17fc5399b1ef0fe85a74e83a03d1442a,2373,572,13/12/2022 17:44:43
karma9874/AndroRAT,https://github.com/karma9874/AndroRAT,master,c2ce290579d4b9ccdbc8ee7e65b4c34dda784903,1426,572,13/12/2022 17:44:43
Adobe-Consulting-Services/acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,master,87321f42720ee8d66ddab6be62d536971f3ad025,425,572,13/12/2022 17:44:43
ucsd-cse15l-w22/markdown-parse,https://github.com/ucsd-cse15l-w22/markdown-parse,main,44a15db11dbadaa0053f1308fa4f9a6336153b31,1,573,13/12/2022 17:44:43
fesh0r/fernflower,https://github.com/fesh0r/fernflower,master,1ce70999cec09e5af9865e68db0d655e74832a24,2756,573,13/12/2022 17:44:43
johannilsson/android-actionbar,https://github.com/johannilsson/android-actionbar,master,47157b28766b540d166073f26c43ed5a2c14bfb3,1316,575,13/12/2022 17:44:43
RipMeApp/ripme,https://github.com/RipMeApp/ripme,master,4aec4634a86cec6e75cd4fdf0658d58baef8d009,3243,575,13/12/2022 17:44:43
BaronZ88/MinimalistWeather,https://github.com/BaronZ88/MinimalistWeather,master,879abc57e8a1d448b0675affcf936b084b7a7ae4,2416,576,13/12/2022 17:44:43
iyayu/RedisUtil,https://github.com/iyayu/RedisUtil,master,54fa863735dddfe2f7f89a8cb7670234508b3ba3,175,576,13/12/2022 17:44:43
bh5k/ride_tracker,https://github.com/bh5k/ride_tracker,master,2f7967e63aded22f5ecd0d1f2796d9404721a630,22,578,13/12/2022 17:44:43
powermock/powermock,https://github.com/powermock/powermock,release/2.x,a0be5c4bbeb04f13a6aec2653c1f5663cece1316,3939,578,13/12/2022 17:44:43
PythonAwsBoto3/webapp,https://github.com/PythonAwsBoto3/webapp,master,bc953fcf8f13ed0b3649bfd4765f00cee90705b6,5,592,13/12/2022 17:44:43
kiritbasu/datacollector,https://github.com/kiritbasu/datacollector,master,9a475fd6ad125f31b318d9b1f9ddfa58cb224478,2,610,13/12/2022 17:54:10
cs125-illinois/Spring-2018-Lab5,https://github.com/cs125-illinois/Spring-2018-Lab5,master,c8ef219a4f5ace77bc035b67fecd5e0dae0815a4,1,615,13/12/2022 17:54:10
luckybilly/CC,https://github.com/luckybilly/CC,master,368b8dd029b997ee5a36fc3c6e2b51d4fd82021b,3954,615,13/12/2022 17:54:10
jenkinsci/ghprb-plugin,https://github.com/jenkinsci/ghprb-plugin,master,ebd6df7b593865c65ae87ef78a0d8255cc90fada,493,616,13/12/2022 17:54:10
1hakr/AnExplorer,https://github.com/1hakr/AnExplorer,master,e767593c69efa3622c45ba7d0345e89079a8d262,1598,616,13/12/2022 17:54:10
microsoft/malmo,https://github.com/microsoft/malmo,master,b59258d812a2600c0c615358684fcf660d83455c,3828,616,13/12/2022 17:54:10
zhou-you/RxEasyHttp,https://github.com/zhou-you/RxEasyHttp,master,58195ab2b3bb23ee1cc320bc62f6b7ed6c06a8c2,3065,618,13/12/2022 17:54:10
mplushnikov/lombok-intellij-plugin,https://github.com/mplushnikov/lombok-intellij-plugin,master,272ace7f284085d36a5dc78daa2bf58fd31f2488,3045,618,13/12/2022 17:54:10
bmelnychuk/AndroidTreeView,https://github.com/bmelnychuk/AndroidTreeView,master,5850dc8252b94e3ce9c5f2a375dea57683b326a1,2925,619,13/12/2022 17:54:10
megagao/production_ssm,https://github.com/megagao/production_ssm,master,4288d53bd35757b27f2d070057aefb2c07bdd097,1022,619,13/12/2022 17:54:10
callicoder/spring-boot-react-oauth2-social-login-demo,https://github.com/callicoder/spring-boot-react-oauth2-social-login-demo,master,1b77669e0ca326b1c556a83dc0c3bae233653788,1078,619,13/12/2022 17:54:10
leechenxiang/imooc-springboot-starter,https://github.com/leechenxiang/imooc-springboot-starter,master,1df27d8b39a464a1df4dc5c7b26ed03468f465ff,839,620,13/12/2022 17:54:10
runelite/plugin-hub,https://github.com/runelite/plugin-hub,master,ecf57263c57ee0e984a93a23fa53fc9239b77f7d,145,621,13/12/2022 17:54:10
sidd-harth/kubernetes-devops-security,https://github.com/sidd-harth/kubernetes-devops-security,main,1b7308d4084739da22c78470038182f4a4172b1d,31,621,13/12/2022 17:54:10
chat-sdk/chat-sdk-android,https://github.com/chat-sdk/chat-sdk-android,master,205f5f9e0e4fac1c9780cbb2758ffe2cf88e0297,1555,622,13/12/2022 17:54:10
Prototik/HoloEverywhere,https://github.com/Prototik/HoloEverywhere,master,b870abb5ab009a5a6dbab3fb855ec2854e35e125,2184,622,13/12/2022 17:54:10
good-life/PushTalk,https://github.com/good-life/PushTalk,master,ae3d01b2c4dc01acb2fc822e5fec5669a07ac011,966,622,13/12/2022 17:54:10
confluentinc/kafka-rest,https://github.com/confluentinc/kafka-rest,master,d8a65b11f89651c1d1755599cfb7a122decc37cc,2038,622,13/12/2022 17:54:10
zhegexiaohuozi/SeimiCrawler,https://github.com/zhegexiaohuozi/SeimiCrawler,master,05da07779622adb1223d7ddc325005e102758697,1866,622,13/12/2022 17:54:10
spinnaker/front50,https://github.com/spinnaker/front50,master,1e0468ea3d72fe0a02dac1cb38400fc97ea66a39,57,624,13/12/2022 17:54:10
open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,main,4eb968e0d46b158a6bb0ef7365ed8c30783be71e,1366,625,13/12/2022 17:54:10
alibaba/jvm-sandbox-repeater,https://github.com/alibaba/jvm-sandbox-repeater,master,0635a6a9aae9fdc20e0ec3f197aed5519b15fc1e,2005,625,13/12/2022 17:54:10
floodlight/floodlight,https://github.com/floodlight/floodlight,master,71fe8a7e72096eb0fd96c1d814a04e3b7b782830,708,625,13/12/2022 17:54:10
rubensousa/ViewPagerCards,https://github.com/rubensousa/ViewPagerCards,master,75d8004b8dfcf34f17629f73a0c0c116bb487bce,4058,626,13/12/2022 17:54:10
wuxudong/react-native-charts-wrapper,https://github.com/wuxudong/react-native-charts-wrapper,master,152233d7c6575549ea3058bca21bc02093b4b87e,2247,627,13/12/2022 17:54:10
amulyakhare/TextDrawable,https://github.com/amulyakhare/TextDrawable,master,558677ea316e60346948b381e5e274f49b00d370,3165,627,13/12/2022 17:54:10
MiguelCatalan/MaterialSearchView,https://github.com/MiguelCatalan/MaterialSearchView,develop,53e163c90da5d25b0d88aa182f91027487bee043,3806,631,13/12/2022 17:54:10
yanbober/Android-Blog-Source,https://github.com/yanbober/Android-Blog-Source,master,45b02c19716a68bb9cf570f07a2015e28722b362,591,631,13/12/2022 17:54:10
Frank-Zhu/PullZoomView,https://github.com/Frank-Zhu/PullZoomView,master,fed1339e86937d20ffba95f12b371aa459c7e3d9,2334,635,13/12/2022 17:54:10
yhaolpz/FloatWindow,https://github.com/yhaolpz/FloatWindow,master,23d9b7327280b302bbf88a1a4bea9d201b707b59,4021,636,13/12/2022 17:54:10
AmarMicroDev/Mcommerce-partie1,https://github.com/AmarMicroDev/Mcommerce-partie1,master,9bcbf0922a31f83f2e792700a2d85dc727dc19f4,4,641,13/12/2022 17:54:08
sourcey/materiallogindemo,https://github.com/sourcey/materiallogindemo,master,6c600ae1c7bb5b6d003a3c8a9d1562e9df413aa7,840,650,13/12/2022 17:54:08
anggrayudi/android-hidden-api,https://github.com/anggrayudi/android-hidden-api,master,66e2373fea8cfb9dbea522743603ccd45ed2aca2,3246,650,13/12/2022 17:54:08
pytorch/serve,https://github.com/pytorch/serve,master,784540311267964bc1f402f88e1e0bc8ac5c2152,3026,650,13/12/2022 17:54:08
apache/incubator-streampark,https://github.com/apache/incubator-streampark,dev,2f8c06e5e99d71940c8a735d65fae753efba9c93,2763,651,13/12/2022 17:54:08
north2016/T-MVP,https://github.com/north2016/T-MVP,master,54907cc2080428ac46ca7527184bf5a6e284da17,2734,651,13/12/2022 17:54:08
GoogleCloudPlatform/cloud-build-samples,https://github.com/GoogleCloudPlatform/cloud-build-samples,main,a66407bc412a2726781f30063923a49bb6789064,89,652,13/12/2022 17:54:08
nanchen2251/RxJava2Examples,https://github.com/nanchen2251/RxJava2Examples,master,d2eb89bb78aa7b16ccf9e3b5c95c98d3c2a51b46,2858,654,13/12/2022 17:54:08
aws/aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,master,7d9fd02e96c4d38bc0be505cee40c503ee9a8aa7,1620,654,13/12/2022 17:54:08
gitblit-org/gitblit,https://github.com/gitblit-org/gitblit,master,83f8ee798f4c3bdc08531464bb762d4b12178e24,2115,656,13/12/2022 17:54:08
aosp-mirror/platform_frameworks_support,https://github.com/aosp-mirror/platform_frameworks_support,master,a9ac247af2afd4115c3eb6d16c05bc92737d6305,1645,656,13/12/2022 17:54:08
jenkinsci/configuration-as-code-plugin,https://github.com/jenkinsci/configuration-as-code-plugin,master,f523d3bc18c1e00c2048b8d5362996eb2fef6f36,2473,659,13/12/2022 17:54:08
jimmysuncpt/Algorithms,https://github.com/jimmysuncpt/Algorithms,master,c3efb947ba883e7b62937c8106bb03b9539a364c,2114,659,13/12/2022 17:54:08
googlearchive/android-BluetoothChat,https://github.com/googlearchive/android-BluetoothChat,master,d6e5db25764fe94f294eb1b6e9ea521dc2f02c71,980,661,13/12/2022 17:54:08
in28minutes/jpa-with-hibernate,https://github.com/in28minutes/jpa-with-hibernate,master,4fa719de54089e5faa9c63f0d4713d110b27c157,479,662,13/12/2022 17:54:08
google/agera,https://github.com/google/agera,master,04045ccbf41ac5fc6806724127b33cbe0dda372c,7257,662,13/12/2022 17:54:08
Chainfire/libsuperuser,https://github.com/Chainfire/libsuperuser,master,5f12e7233d4574c8f1f7a49c591e83b1ed88d374,1471,663,13/12/2022 17:54:08
Swati4star/Images-to-PDF,https://github.com/Swati4star/Images-to-PDF,master,e4440d73bae7ca018ffb41532275ea89d3fc2733,879,663,13/12/2022 17:54:08
x-ream/rey,https://github.com/x-ream/rey,master,b4d246b4bddc0e6ca7d22bbe9ff6cd3293197570,1433,664,13/12/2022 17:54:08
zwwill/yanxuan-weex-demo,https://github.com/zwwill/yanxuan-weex-demo,master,282f4db75fa949b381c426f7cd91584c5b66fd58,3043,664,13/12/2022 17:54:08
nayuki/Project-Euler-solutions,https://github.com/nayuki/Project-Euler-solutions,master,1c4a06b8fd5caee4f885c54002117b50b97bda46,1707,665,13/12/2022 17:54:08
marytts/marytts,https://github.com/marytts/marytts,master,135815000fb8f29da9bdf391948a21646d12442a,1848,666,13/12/2022 17:54:08
kikoso/android-stackblur,https://github.com/kikoso/android-stackblur,main,35696424fcb1bbb561ad5a281270fdc5abd7f1af,3581,666,13/12/2022 17:54:08
GoogleLLP/SuperMarket,https://github.com/GoogleLLP/SuperMarket,master,96211d64e766c1e3c453b8bfaf7a51557a398e61,1766,667,13/12/2022 17:54:08
sherxon/AlgoDS,https://github.com/sherxon/AlgoDS,master,1e3d94400066d5c7fcc8b20a34b08d14258578e3,3382,667,13/12/2022 17:54:08
Rukey7/MvpApp,https://github.com/Rukey7/MvpApp,master,ff0a6f2eab1d680fb4df9c25b26832e4be1368c4,2353,667,13/12/2022 17:54:08
JulienGenoud/android-percent-support-lib-sample,https://github.com/JulienGenoud/android-percent-support-lib-sample,master,ab37ec9395089fb9b571859256e879cdc5d88929,2808,667,13/12/2022 17:54:08
pig-mesh/pig,https://github.com/pig-mesh/pig,master,d79f5ec79a0a1602c6943daa04cdbdc42ab43187,4239,668,13/12/2022 17:54:08
jboss-javassist/javassist,https://github.com/jboss-javassist/javassist,master,700be6f6f9546e8af049b1a763ce27f1fde5955d,3700,669,13/12/2022 17:54:08
wkeyuan/DWSurvey,https://github.com/wkeyuan/DWSurvey,master,77e354d6515561c75d28d41fa15d25c35dcde563,2138,694,13/12/2022 17:44:36
YahooArchive/anthelion,https://github.com/YahooArchive/anthelion,master,617dd4485b49e15661ec3d8c291b6a3066b55e28,2851,695,13/12/2022 17:44:36
cryptomator/cryptomator,https://github.com/cryptomator/cryptomator,develop,980e2b184bf06e37c94c32526e0ded3a95821d71,8555,697,13/12/2022 17:44:36
rnmapbox/maps,https://github.com/rnmapbox/maps,main,604adc9595feafd3a558188ae1fc4a8c7f07b73d,1545,700,13/12/2022 17:44:36
Raysmond/SpringBlog,https://github.com/Raysmond/SpringBlog,master,07ceda2460e27095fa146e88c3bbfe66728728dc,1617,704,13/12/2022 17:44:36
google/error-prone,https://github.com/google/error-prone,master,80c737d68b6fb164096460c7590133426f7e9d59,6250,705,13/12/2022 17:44:36
OWASP-Benchmark/BenchmarkJava,https://github.com/OWASP-Benchmark/BenchmarkJava,master,54f3770a09dc8c7961cffb701b78ea161d3b4d77,520,705,13/12/2022 17:44:36
in28minutes/SpringBootForBeginners,https://github.com/in28minutes/SpringBootForBeginners,master,96aac7f51218090c1fa45747b9b48de5e0faabac,555,713,13/12/2022 17:44:36
LaunchCodeEducation/java-web-dev-techjobs-authentication,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-authentication,master,c8d15dbcef5c2ddd315113476472d3ac8fe54d1c,0,714,13/12/2022 17:44:43
LaunchCodeEducation/java-web-dev-techjobs-mvc,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-mvc,master,32fc8437fafa5be59cacf77f947741ed80c3c18b,1,715,13/12/2022 17:44:36
trojan-gfw/igniter,https://github.com/trojan-gfw/igniter,master,e0964bc5f4cd8c0c481405a1a38e9e493791c002,3204,716,13/12/2022 17:44:36
yidao620c/SpringBootBucket,https://github.com/yidao620c/SpringBootBucket,master,1c1caeacc84fcb4b67eaf066ddab13b5486dc7f8,1023,718,13/12/2022 17:44:36
how2j/hellogit,https://github.com/how2j/hellogit,master,49cc0f20f6f066c9afec77feb95cb9b5513877e9,28,718,13/12/2022 17:44:36
prometheus/client_java,https://github.com/prometheus/client_java,main,7cf0cc9dc58981198be106a27333653bed7bf688,1885,719,13/12/2022 17:44:36
pakerfeldt/android-viewflow,https://github.com/pakerfeldt/android-viewflow,master,3da74fa32a935bcbb37e5ebeb270477cde1985d4,1796,722,13/12/2022 17:44:36
leafgray/pysonar2,https://github.com/leafgray/pysonar2,master,f33a89c92b786bbdabbe3e32340fad2dd74b4c46,35,724,13/12/2022 17:44:45
andremion/Music-Player,https://github.com/andremion/Music-Player,master,f7cbbfe9fee7d2ec268d62eb25c901f72d4d1778,3492,725,13/12/2022 17:44:36
FudanNLP/fnlp,https://github.com/FudanNLP/fnlp,master,ce258f3e4a5add2ba0b5e4cbac7cab2190af6659,2555,725,13/12/2022 17:44:45
apache/shardingsphere-example,https://github.com/apache/shardingsphere-example,dev,f87259b872448615cb425027c381493306af483f,947,726,13/12/2022 17:44:45
spring-io/start.spring.io,https://github.com/spring-io/start.spring.io,main,6cbada32822fe1c2e099b1dabccb9b3c00505a8b,1672,726,13/12/2022 17:44:45
codingXiaxw/CustomerManagement,https://github.com/codingXiaxw/CustomerManagement,master,2db457409d446f5bab9d17835f180e5bcb514469,1400,726,13/12/2022 17:44:45
GoogleCloudPlatform/DataflowTemplates,https://github.com/GoogleCloudPlatform/DataflowTemplates,main,66029b3906e93b7f497c593b675e6bc7f881342d,926,727,13/12/2022 17:44:36
udacity/and-nd-firebase,https://github.com/udacity/and-nd-firebase,1.00-starting-point,daae9b73c565433e1a5f3ed435b1eccf1140b5f6,302,729,13/12/2022 17:44:36
lyrric/seckill,https://github.com/lyrric/seckill,master,3c7a6fbd020a0498346ec775a7965348354a6466,2096,729,13/12/2022 17:44:45
apache/gobblin,https://github.com/apache/gobblin,master,d29bd9f32158bbc2cc9c9bbbdb90d565fb34b078,2095,730,13/12/2022 17:44:45
linkedin/databus,https://github.com/linkedin/databus,master,001ff16e9325694e8d833283f405058eff9cb7ef,3461,730,13/12/2022 17:44:45
xuexiangjys/XUI,https://github.com/xuexiangjys/XUI,master,491d9f770fa74f51df6c50b8967810ae136ec2f1,4099,731,13/12/2022 17:44:36
sanshengshui/netty-learning-example,https://github.com/sanshengshui/netty-learning-example,master,e456af21bfdae2b7c7b7d88d41281597049e4113,2493,732,13/12/2022 17:44:45
shyiko/mysql-binlog-connector-java,https://github.com/shyiko/mysql-binlog-connector-java,master,dd710a5466381faa57442977b24fceff56a0820e,1993,733,13/12/2022 17:44:36
facebook/litho,https://github.com/facebook/litho,master,e0bb6f15264ddfd6e447c3583a7696e3236c78d3,7464,733,13/12/2022 17:44:45
opennetworkinglab/onos,https://github.com/opennetworkinglab/onos,master,dd5172e5a6e1ba5c7e17e2f497aa8c27a1ed33e9,1036,734,13/12/2022 17:44:45
vaadin/framework,https://github.com/vaadin/framework,master,a45dc3ad8e1d5edf1db45adabf6b6984a2913833,1736,735,13/12/2022 17:44:36
spring-projects/spring-restdocs,https://github.com/spring-projects/spring-restdocs,main,061b5246bf8cd1ee7c137d61e65dab72ff813216,1081,735,13/12/2022 17:44:45
chenssy89/jutils,https://github.com/chenssy89/jutils,master,5c6fd2431cbf01b0af9cd58e4a63d789b9aca9fe,1109,735,13/12/2022 17:44:45
zhkl0228/unidbg,https://github.com/zhkl0228/unidbg,master,3512f1d33c417c2f835430916b58612b0f7d599c,2462,737,13/12/2022 17:44:36
cs125-illinois/Fall-2018-Lab2,https://github.com/cs125-illinois/Fall-2018-Lab2,master,a9539cb9f71579046be30b33860e7194a8b34ea2,0,737,13/12/2022 17:44:45
gaopu/Java,https://github.com/gaopu/Java,master,550b1b75a2a08c7cd4e6baad1267b8dd9dc44744,1338,737,13/12/2022 17:44:45
mxdldev/android-mvp-mvvm-flytour,https://github.com/mxdldev/android-mvp-mvvm-flytour,master,97700aa89f0abe91c14c84463c3783e1b7b2e0bb,3006,737,13/12/2022 17:44:45
Intel-bigdata/HiBench,https://github.com/Intel-bigdata/HiBench,master,00aa1050c89297e8ab6139832b7050d0ce20d873,1333,737,13/12/2022 17:54:07
udacity/ud845-Pets,https://github.com/udacity/ud845-Pets,lesson-two,942175e9bde6edcd7621d01ec7994b0f6161aeb9,241,738,13/12/2022 17:44:36
mate-academy/jv-linked-list,https://github.com/mate-academy/jv-linked-list,master,09dbfce244c8474782e6f28e4a7532c6b92a5545,1,738,13/12/2022 17:44:36
daimajia/AndroidViewHover,https://github.com/daimajia/AndroidViewHover,master,7b1bc51b75500a761760fb6038c67adc4816bc16,3202,738,13/12/2022 17:44:45
razerdp/BasePopup,https://github.com/razerdp/BasePopup,master,e295e02c9bcff7c89adb62e1a4a5cf9fc2b39025,4866,738,13/12/2022 17:54:07
AnySoftKeyboard/AnySoftKeyboard,https://github.com/AnySoftKeyboard/AnySoftKeyboard,main,3104059a3471a0c1e13896f9505d6c1dec364db9,2293,739,13/12/2022 17:44:45
opengoofy/hippo4j,https://github.com/opengoofy/hippo4j,develop,9bda1436eb87d24978040c4d8eaaa7882cba66a0,3395,739,13/12/2022 17:44:45
pgjdbc/pgjdbc,https://github.com/pgjdbc/pgjdbc,master,5a451b701f1eb18de24eae723f8bb5b5bf7d2a85,1194,739,13/12/2022 17:54:07
Arronlong/httpclientutil,https://github.com/Arronlong/httpclientutil,master,e6944efb08dea4dc227bf4bc79d217c9f1862836,1393,740,13/12/2022 17:44:36
hellokaton/wechat-api,https://github.com/hellokaton/wechat-api,master,4d7458a766752673cec956ea7afd956c3cbe7010,1816,741,13/12/2022 17:54:07
itwanger/toBeBetterJavaer,https://github.com/itwanger/toBeBetterJavaer,master,48f51108d5f36d94a5995bee4b0fc7670dc49d9e,4488,742,13/12/2022 17:44:36
dailycodebuffer/Spring-MVC-Tutorials,https://github.com/dailycodebuffer/Spring-MVC-Tutorials,master,37893a96936e700fc8b2e7e13cf5e95135cd22e5,219,742,13/12/2022 17:44:45
DiUS/java-faker,https://github.com/DiUS/java-faker,master,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,3885,742,13/12/2022 17:44:45
oracle-samples/oracle-db-examples,https://github.com/oracle-samples/oracle-db-examples,main,5193132c46f3ec18b677a1ec31584f9c31cc6708,1102,743,13/12/2022 17:54:07
guardianproject/haven,https://github.com/guardianproject/haven,master,1e070fb21bff3e7886fa8faf05863794bd0a28d1,6289,744,13/12/2022 17:44:36
